timestamp,temperature,occupancy,hour,day_of_week,energy_consumption
2024-04-03 06:00:00,19.895259892579887,47,6,2,57.41950305420461
2024-04-03 07:00:00,23.748244077828915,84,7,2,66.2861967419974
2024-04-03 08:00:00,37.069878688804565,42,8,2,60.82494385490559
2024-04-03 09:00:00,18.8320864014356,52,9,2,53.45238477500906
2024-04-03 10:00:00,31.98736404200375,84,10,2,66.88452965908282
2024-04-03 11:00:00,41.890500388591434,26,11,2,49.31774754718664
2024-04-03 12:00:00,38.53670625210094,18,12,2,45.13751806020116
2024-04-03 13:00:00,30.51469653704615,22,13,2,38.25746647899196
2024-04-03 14:00:00,19.527381822879416,49,14,2,37.526865484019716
2024-04-03 15:00:00,37.95296434525704,50,15,2,46.28267587822106
2024-04-03 16:00:00,32.375484196253055,42,16,2,40.758151001570994
2024-04-03 17:00:00,20.758391929429603,98,17,2,52.122703993145414
2024-04-03 18:00:00,20.252574835760548,50,18,2,34.618430797858444
2024-04-03 19:00:00,39.831043666478216,68,19,2,50.49904396684192
2024-04-03 20:00:00,34.06080631051388,40,20,2,41.9780076765823
2024-04-03 21:00:00,37.90288318360213,71,21,2,53.322117520886316
2024-04-03 22:00:00,39.09549360677441,10,22,2,38.31084995516572
2024-04-03 23:00:00,31.722536449159733,79,23,2,57.12901471794253
2024-04-04 00:00:00,30.41871244212099,87,0,3,61.71481959753988
2024-04-04 01:00:00,28.330257847703763,84,1,3,59.79527045634129
2024-04-04 02:00:00,25.60671810698686,51,2,3,53.34801242582314
2024-04-04 03:00:00,28.430303060609084,22,3,3,50.741944106340604
2024-04-04 04:00:00,36.57311173752375,48,4,3,61.68479276943493
2024-04-04 05:00:00,32.44616234436316,37,5,3,55.31483755139682
2024-04-04 06:00:00,39.4205589589163,46,6,3,66.46333955436356
2024-04-04 07:00:00,28.641120345100504,71,7,3,66.72256179101846
2024-04-04 08:00:00,32.5701498892501,6,8,3,48.28058450700415
2024-04-04 09:00:00,33.15138127420773,65,9,3,64.62780302691421
2024-04-04 10:00:00,32.20073189535181,93,10,3,66.74762515538593
2024-04-04 11:00:00,34.863210554052394,76,11,3,64.11540567195306
2024-04-04 12:00:00,23.69840324099535,61,12,3,52.91846253685076
2024-04-04 13:00:00,30.296730661098977,86,13,3,57.399771428834214
2024-04-04 14:00:00,20.501395267400344,28,14,3,29.793470172926646
2024-04-04 15:00:00,27.228271863475502,37,15,3,38.37421122914856
2024-04-04 16:00:00,29.704009646910347,83,16,3,51.15724608066959
2024-04-04 17:00:00,33.653382229091335,32,17,3,33.67220182493588
2024-04-04 18:00:00,40.81274526206889,28,18,3,40.01712974266149
2024-04-04 19:00:00,32.41562559716054,78,19,3,51.009139253821466
2024-04-04 20:00:00,35.846253988237436,22,20,3,32.93059468969105
2024-04-04 21:00:00,30.150385427884867,2,21,3,32.38273934683427
2024-04-04 22:00:00,33.21849675303195,92,22,3,60.71149075807693
2024-04-04 23:00:00,19.70237318721056,44,23,3,36.68247574920572
2024-04-05 00:00:00,24.105397940204327,7,0,4,35.79042710127238
2024-04-05 01:00:00,26.68447423692333,85,1,4,63.010079710322245
2024-04-05 02:00:00,29.339840520156326,28,2,4,50.899936388649884
2024-04-05 03:00:00,19.09556989205721,1,3,4,35.671101014177616
2024-04-05 04:00:00,21.360578341279624,49,4,4,55.70714931516479
2024-04-05 05:00:00,24.64354338699134,64,5,4,60.70772614565972
2024-04-05 06:00:00,41.316784581625214,19,6,4,55.245422750535056
2024-04-05 07:00:00,25.95232817047322,51,7,4,56.20540934778051
2024-04-05 08:00:00,29.56898539468998,84,8,4,64.83846032324202
2024-04-05 09:00:00,22.706345105721432,36,9,4,50.30508836978705
2024-04-05 10:00:00,32.65872170581844,71,10,4,62.0832626878789
2024-04-05 11:00:00,24.736397172383384,26,11,4,37.296153407675774
2024-04-05 12:00:00,22.967821882522244,46,12,4,45.43462134097245
2024-04-05 13:00:00,30.3977430827035,98,13,4,64.32637479324569
2024-04-05 14:00:00,18.1321391798501,5,14,4,22.9520986716532
2024-04-05 15:00:00,18.18393678358141,59,15,4,38.29570241610165
2024-04-05 16:00:00,23.25765141844459,44,16,4,37.050415090209675
2024-04-05 17:00:00,18.881312700019706,43,17,4,27.5636456267445
2024-04-05 18:00:00,20.592618099136594,82,18,4,43.82894644983692
2024-04-05 19:00:00,26.13265558413004,17,19,4,29.200282210119333
2024-04-05 20:00:00,37.26205630991551,64,20,4,48.048538022599544
2024-04-05 21:00:00,31.729167440863222,24,21,4,33.397498936382824
2024-04-05 22:00:00,30.304025422953995,26,22,4,35.45183536128914
2024-04-05 23:00:00,25.04373175699492,6,23,4,28.50944836442136
2024-04-06 00:00:00,40.36208926638759,43,0,5,51.81497383207043
2024-04-06 01:00:00,27.5283609896926,28,1,5,46.86569484439356
2024-04-06 02:00:00,20.090226403098516,94,2,5,67.96889460788968
2024-04-06 03:00:00,32.80959638682723,43,3,5,56.44823146416527
2024-04-06 04:00:00,20.732121443438434,35,4,5,51.06281191386869
2024-04-06 05:00:00,26.28535542724061,18,5,5,46.32029182812692
2024-04-06 06:00:00,30.177886529227415,5,6,5,42.40563945788495
2024-04-06 07:00:00,38.98134059244422,24,7,5,60.05314671319169
2024-04-06 08:00:00,29.84511792816285,30,8,5,51.39261551983015
2024-04-06 09:00:00,34.85421038475994,8,9,5,48.335589589397685
2024-04-06 10:00:00,41.82760413597769,83,10,5,71.13072443822655
2024-04-06 11:00:00,21.15573887755156,73,11,5,57.05524174747244
2024-04-06 12:00:00,24.59355661246847,36,12,5,45.00497362698618
2024-04-06 13:00:00,27.469825814343515,26,13,5,39.502173768815574
2024-04-06 14:00:00,28.123876284931953,12,14,5,33.43750056119075
2024-04-06 15:00:00,27.8645058063731,40,15,5,41.286354255268186
2024-04-06 16:00:00,39.782664061357316,65,16,5,49.911692240247575
2024-04-06 17:00:00,35.13678346720455,84,17,5,56.220363393637044
2024-04-06 18:00:00,32.58972513817689,96,18,5,53.679150074278574
2024-04-06 19:00:00,25.42494522870677,23,19,5,30.106374213869636
2024-04-06 20:00:00,37.77096922131108,43,20,5,44.38359028856026
2024-04-06 21:00:00,40.92145227563974,97,21,5,59.23147174869309
2024-04-06 22:00:00,37.70875878120543,59,22,5,54.31807546218888
2024-04-06 23:00:00,18.03756252459535,8,23,5,29.782392480322418
2024-04-07 00:00:00,33.27363288440177,1,0,6,43.53876023080393
2024-04-07 01:00:00,19.22724915461042,55,1,6,52.86320004919101
2024-04-07 02:00:00,24.182573288009323,29,2,6,45.76948438199723
2024-04-07 03:00:00,19.428592808346522,21,3,6,46.65653762099088
2024-04-07 04:00:00,32.49109087078531,74,4,6,68.80047212394553
2024-04-07 05:00:00,34.478157923822565,80,5,6,71.36055156182888
2024-04-07 06:00:00,20.747703313581724,99,6,6,66.75512673833133
2024-04-07 07:00:00,27.21213319307951,12,7,6,44.01825457748998
2024-04-07 08:00:00,28.949676214933007,70,8,6,64.14383264847683
2024-04-07 09:00:00,26.857272522261997,15,9,6,44.00897481941658
2024-04-07 10:00:00,20.904600011644632,96,10,6,64.70267845541636
2024-04-07 11:00:00,28.054746964499408,44,11,6,52.560303595147516
2024-04-07 12:00:00,36.02827314740203,64,12,6,58.944052985376366
2024-04-07 13:00:00,19.704183948798132,10,13,6,28.871329357550014
2024-04-07 14:00:00,19.924320337965682,69,14,6,47.512075957994355
2024-04-07 15:00:00,26.51451100406362,19,15,6,30.058093048485304
2024-04-07 16:00:00,40.6014170788542,98,16,6,58.75597399761383
2024-04-07 17:00:00,34.045743521349934,62,17,6,46.726887633188355
2024-04-07 18:00:00,34.288078960141554,89,18,6,52.215034295505944
2024-04-07 19:00:00,26.68607978010876,11,19,6,25.700090061633077
2024-04-07 20:00:00,32.247858989004925,61,20,6,47.751619584809035
2024-04-07 21:00:00,18.24314841666584,93,21,6,51.265773778482824
2024-04-07 22:00:00,33.26630511382901,91,22,6,58.18954119534783
2024-04-07 23:00:00,39.91888674182968,90,23,6,61.1210549824539
2024-04-08 00:00:00,32.70176324027566,41,0,0,47.18055700000389
2024-04-08 01:00:00,38.96876624319228,82,1,0,70.55672959295174
2024-04-08 02:00:00,35.37535333118625,68,2,0,65.02075749559195
2024-04-08 03:00:00,20.893401993688567,57,3,0,57.464950710750315
2024-04-08 04:00:00,39.658879374860206,4,4,0,50.201743215078245
2024-04-08 05:00:00,19.594652264538595,26,5,0,46.55448788021553
2024-04-08 06:00:00,30.81521934114633,27,6,0,55.31799480531694
2024-04-08 07:00:00,21.411290971042984,25,7,0,50.42858180560276
2024-04-08 08:00:00,18.280958657541696,90,8,0,63.84124957602411
2024-04-08 09:00:00,28.128822243063336,48,9,0,54.10906932744108
2024-04-08 10:00:00,25.08097698369975,20,10,0,40.49796921249335
2024-04-08 11:00:00,29.664011851142472,0,11,0,35.943346364708724
2024-04-08 12:00:00,31.85279728162922,91,12,0,64.56423639350206
2024-04-08 13:00:00,19.049737735414737,57,13,0,42.84415664759225
2024-04-08 14:00:00,20.952079082969895,78,14,0,50.73949964342664
2024-04-08 15:00:00,31.40741751481021,54,15,0,48.76699087114592
2024-04-08 16:00:00,26.236016476143796,80,16,0,48.50739530947711
2024-04-08 17:00:00,35.50016370118675,25,17,0,35.55828406588336
2024-04-08 18:00:00,33.654999566206556,83,18,0,52.82472283734563
2024-04-08 19:00:00,38.29450471175777,24,19,0,35.539189151778196
2024-04-08 20:00:00,34.619827840061404,76,20,0,50.15501867918326
2024-04-08 21:00:00,28.318345857363553,32,21,0,35.45308973635567
2024-04-08 22:00:00,34.151198937466376,88,22,0,56.18444439786367
2024-04-08 23:00:00,24.609148182130046,71,23,0,52.81595734156584
2024-04-09 00:00:00,25.351523970677103,68,0,1,52.082602077858716
2024-04-09 01:00:00,36.93564383809904,5,1,1,44.77878622093724
2024-04-09 02:00:00,28.714068393637973,22,2,1,47.015600180881286
2024-04-09 03:00:00,37.161128172440456,29,3,1,54.30607063719553
2024-04-09 04:00:00,37.73813696803868,77,4,1,72.24857907798803
2024-04-09 05:00:00,38.58149610387081,53,5,1,62.96308315743739
2024-04-09 06:00:00,39.999245660188976,86,6,1,74.23881427467347
2024-04-09 07:00:00,28.34364529231911,10,7,1,48.25827588616486
2024-04-09 08:00:00,25.652803639707333,30,8,1,46.09531097504656
2024-04-09 09:00:00,31.972769918258734,5,9,1,44.58667513159561
2024-04-09 10:00:00,26.90813816250306,10,10,1,42.63507371884209
2024-04-09 11:00:00,32.42578000320559,76,11,1,64.2228459060054
2024-04-09 12:00:00,34.93406070345179,11,12,1,43.797989683101115
2024-04-09 13:00:00,34.52172044381128,65,13,1,53.91209727231261
2024-04-09 14:00:00,26.989269288482912,52,14,1,45.63516770120766
2024-04-09 15:00:00,22.00464484077007,98,15,1,51.722554292855364
2024-04-09 16:00:00,28.33270412309298,35,16,1,35.1191251456656
2024-04-09 17:00:00,21.422259457965808,16,17,1,28.587192493394546
2024-04-09 18:00:00,39.3623288444114,27,18,1,37.701355799027596
2024-04-09 19:00:00,26.301059057708578,91,19,1,51.11062678962524
2024-04-09 20:00:00,21.70703393335977,21,20,1,26.42699044867836
2024-04-09 21:00:00,18.61074623773802,6,21,1,24.879439636352014
2024-04-09 22:00:00,33.49973727087562,14,22,1,37.457977205129225
2024-04-09 23:00:00,33.285655618913836,95,23,1,64.00068316589206
2024-04-10 00:00:00,26.174499997951,10,0,2,33.66452773107644
2024-04-10 01:00:00,19.721085332343623,23,1,2,41.34862180381907
2024-04-10 02:00:00,27.831093477485567,66,2,2,56.71934541827172
2024-04-10 03:00:00,25.469219881521447,29,3,2,48.45284775445211
2024-04-10 04:00:00,34.250895353640225,69,4,2,63.249463373877425
2024-04-10 05:00:00,32.53870198686457,65,5,2,65.06967254097103
2024-04-10 06:00:00,26.75024947674096,60,6,2,59.3679518020476
2024-04-10 07:00:00,23.22942130211976,77,7,2,63.476254594601144
2024-04-10 08:00:00,41.7128631877342,40,8,2,61.636506511080455
2024-04-10 09:00:00,28.896038908706757,81,9,2,67.47353687996636
2024-04-10 10:00:00,34.518581658725694,50,10,2,58.845097762747436
2024-04-10 11:00:00,21.373271221880657,43,11,2,41.500233487475974
2024-04-10 12:00:00,29.654152791825545,94,12,2,64.38371294218109
2024-04-10 13:00:00,18.660881276867173,12,13,2,30.75480299909818
2024-04-10 14:00:00,30.1309228298508,89,14,2,55.64505603024494
2024-04-10 15:00:00,41.136417770824856,11,15,2,35.036326468374156
2024-04-10 16:00:00,27.220961111659207,81,16,2,49.125370243034965
2024-04-10 17:00:00,18.935904301797876,8,17,2,22.669889925796074
2024-04-10 18:00:00,18.742938982064246,84,18,2,45.32723405559458
2024-04-10 19:00:00,27.311682238724867,47,19,2,37.702002678231615
2024-04-10 20:00:00,21.840598475116657,48,20,2,31.611601839071707
2024-04-10 21:00:00,18.560450311876462,52,21,2,36.818550858865926
2024-04-10 22:00:00,36.14912673480424,55,22,2,47.20717868332986
2024-04-10 23:00:00,29.004552213165375,39,23,2,47.724527592590164
2024-04-11 00:00:00,24.941874527343707,23,0,3,39.48956279451061
2024-04-11 01:00:00,39.601996392395534,97,1,3,72.9714286729895
2024-04-11 02:00:00,20.787335044812615,71,2,3,57.963921709907844
2024-04-11 03:00:00,40.94205189492766,32,3,3,57.7627507112528
2024-04-11 04:00:00,25.535201217056468,22,4,3,47.19541940657397
2024-04-11 05:00:00,39.32168813540835,76,5,3,71.03244422273907
2024-04-11 06:00:00,32.47062903550707,53,6,3,58.09412751708886
2024-04-11 07:00:00,37.8409766337957,52,7,3,64.46413285007115
2024-04-11 08:00:00,41.61631591705114,48,8,3,64.46917387028573
2024-04-11 09:00:00,24.921730507649897,77,9,3,62.53627337329459
2024-04-11 10:00:00,41.067251649782236,77,10,3,68.92046956232126
2024-04-11 11:00:00,27.347565477658087,79,11,3,57.549152521946006
2024-04-11 12:00:00,27.252285713686135,48,12,3,47.43804822891061
2024-04-11 13:00:00,26.169290502108137,59,13,3,46.89674721246529
2024-04-11 14:00:00,30.993782576342046,89,14,3,58.52690311944104
2024-04-11 15:00:00,21.69948103628369,89,15,3,50.56064136274688
2024-04-11 16:00:00,31.289075648592267,64,16,3,44.90465850806802
2024-04-11 17:00:00,31.000915497840097,31,17,3,34.82129771689276
2024-04-11 18:00:00,36.285643502516876,78,18,3,49.463772399816484
2024-04-11 19:00:00,38.007599086502054,20,19,3,34.68819102667804
2024-04-11 20:00:00,28.570592407498175,17,20,3,31.890416089267937
2024-04-11 21:00:00,25.25599798443585,93,21,3,50.792341433309275
2024-04-11 22:00:00,24.224037535610268,59,22,3,44.689705562114
2024-04-11 23:00:00,22.670972080916926,12,23,3,30.847425761876746
2024-04-12 00:00:00,19.383541972776598,23,0,4,33.92860766367296
2024-04-12 01:00:00,26.21875149203312,29,1,4,48.12815339561972
2024-04-12 02:00:00,24.485944611138798,1,2,4,40.05052034156558
2024-04-12 03:00:00,41.19401726079378,82,3,4,71.0719497949647
2024-04-12 04:00:00,31.385011830001055,24,4,4,50.97322175938697
2024-04-12 05:00:00,26.33464893673218,49,5,4,53.48209111284997
2024-04-12 06:00:00,31.931222423848702,13,6,4,46.68063680063452
2024-04-12 07:00:00,21.340720832296693,5,7,4,39.573561864976064
2024-04-12 08:00:00,28.657049980852868,75,8,4,65.42160907791082
2024-04-12 09:00:00,33.02962371410553,83,9,4,68.25643664533041
2024-04-12 10:00:00,29.733547963018832,86,10,4,66.330217874756
2024-04-12 11:00:00,27.64269121570378,29,11,4,46.46675137701748
2024-04-12 12:00:00,41.852361333592754,29,12,4,50.182199236569375
2024-04-12 13:00:00,39.12755429157425,37,13,4,45.91277099883937
2024-04-12 14:00:00,32.96174299582656,57,14,4,49.22891836635741
2024-04-12 15:00:00,31.66505666837479,93,15,4,57.93216414492021
2024-04-12 16:00:00,32.895851515790014,40,16,4,38.933126556519554
2024-04-12 17:00:00,22.831490587738397,93,17,4,45.96364371287352
2024-04-12 18:00:00,27.483305838343647,56,18,4,42.90979103605957
2024-04-12 19:00:00,18.947028789381584,35,19,4,30.490885230730594
2024-04-12 20:00:00,29.41310489968384,63,20,4,39.400620925804596
2024-04-12 21:00:00,31.032590014983917,97,21,4,61.685733365360875
2024-04-12 22:00:00,23.46599366647703,15,22,4,30.275471795068842
2024-04-12 23:00:00,41.13669233197233,87,23,4,68.95820208931559
2024-04-13 00:00:00,39.82691066249381,77,0,5,63.768184063517396
2024-04-13 01:00:00,35.33143765094174,89,1,5,66.54854992635373
2024-04-13 02:00:00,30.801279090368702,71,2,5,62.067828993798955
2024-04-13 03:00:00,38.87925983154444,13,3,5,48.99215429334999
2024-04-13 04:00:00,21.13565625176311,30,4,5,48.35070295883801
2024-04-13 05:00:00,36.972235062597235,65,5,5,71.66661706060569
2024-04-13 06:00:00,20.99569953520436,67,6,5,58.80060490710067
2024-04-13 07:00:00,37.06105590118573,64,7,5,68.45651563135392
2024-04-13 08:00:00,24.618421638032565,54,8,5,55.729947167406905
2024-04-13 09:00:00,39.05017394443654,83,9,5,71.15999281527411
2024-04-13 10:00:00,40.65701025180955,77,10,5,72.38172579366599
2024-04-13 11:00:00,21.571103265722776,39,11,5,46.126665710710334
2024-04-13 12:00:00,29.104214521569446,24,12,5,43.243454307731895
2024-04-13 13:00:00,41.54369707590445,24,13,5,45.52535087903159
2024-04-13 14:00:00,29.60177846335552,2,14,5,35.79186665061593
2024-04-13 15:00:00,38.72514054034909,68,15,5,50.79222496812756
2024-04-13 16:00:00,32.12955653115168,25,16,5,31.745780412656387
2024-04-13 17:00:00,27.007917790070444,39,17,5,38.91672579986661
2024-04-13 18:00:00,24.858805332620886,37,18,5,32.7662355690136
2024-04-13 19:00:00,22.877354186066093,37,19,5,33.699936968103906
2024-04-13 20:00:00,36.28315659306473,67,20,5,53.014041256286895
2024-04-13 21:00:00,27.276972163752667,6,21,5,29.2145359440443
2024-04-13 22:00:00,30.27061109281803,93,22,5,62.49694209003131
2024-04-13 23:00:00,29.815811520028365,29,23,5,41.29210703459996
2024-04-14 00:00:00,31.85469670159515,18,0,6,39.91109462278067
2024-04-14 01:00:00,38.77385149498925,34,1,6,47.46814981125766
2024-04-14 02:00:00,41.537744246002305,32,2,6,55.96996701980315
2024-04-14 03:00:00,27.782021005771607,32,3,6,46.08922590774095
2024-04-14 04:00:00,37.860454130551275,77,4,6,71.33976058541332
2024-04-14 05:00:00,36.34866707171322,37,5,6,61.85266814850318
2024-04-14 06:00:00,31.764694834933756,9,6,6,48.54822604318595
2024-04-14 07:00:00,40.945131446686396,56,7,6,67.31203657193244
2024-04-14 08:00:00,22.811388372681666,27,8,6,49.99727761715336
2024-04-14 09:00:00,20.622341047430915,77,9,6,61.82130682269294
2024-04-14 10:00:00,38.49508720693013,99,10,6,76.26854058228513
2024-04-14 11:00:00,28.53959559920996,37,11,6,47.91963100029591
2024-04-14 12:00:00,38.32725250096945,15,12,6,39.161355802464534
2024-04-14 13:00:00,39.43416492468996,20,13,6,45.48092739488789
2024-04-14 14:00:00,19.498982246857715,91,14,6,51.57188734872771
2024-04-14 15:00:00,39.20315431166546,96,15,6,59.573203982709025
2024-04-14 16:00:00,28.759657328866133,5,16,6,27.891445409381596
2024-04-14 17:00:00,30.25037973610157,40,17,6,37.83901524756535
2024-04-14 18:00:00,33.03822026623705,14,18,6,29.220185206352145
2024-04-14 19:00:00,40.233182561522085,2,19,6,28.486164147443443
2024-04-14 20:00:00,18.458786266314338,42,20,6,34.10596981169034
2024-04-14 21:00:00,29.44424323962761,46,21,6,39.75131046513527
2024-04-14 22:00:00,34.505329018333455,98,22,6,61.88143145943859
2024-04-14 23:00:00,35.344966984757484,13,23,6,39.73118375224241
2024-04-15 00:00:00,34.62077835689059,65,0,0,58.74674148419614
2024-04-15 01:00:00,21.226443105794925,28,1,0,45.83961920864181
2024-04-15 02:00:00,25.18549412092035,3,2,0,38.96716546301149
2024-04-15 03:00:00,26.609172610008322,25,3,0,47.02493117633859
2024-04-15 04:00:00,37.30649298430812,11,4,0,53.93037234401743
2024-04-15 05:00:00,24.690236937949273,1,5,0,44.40056218956166
2024-04-15 06:00:00,23.056919132812876,16,6,0,46.66522562197261
2024-04-15 07:00:00,40.97875245691431,34,7,0,60.82160838364099
2024-04-15 08:00:00,18.212718842723255,9,8,0,40.52043690748874
2024-04-15 09:00:00,41.94770053636748,85,9,0,73.86934108953417
2024-04-15 10:00:00,34.24371117257749,42,10,0,54.518124883003516
2024-04-15 11:00:00,37.883263186778805,20,11,0,45.580161079718685
2024-04-15 12:00:00,25.070865512308636,14,12,0,36.75317967385915
2024-04-15 13:00:00,18.34356666400944,34,13,0,40.29814131512381
2024-04-15 14:00:00,35.708868445476725,84,14,0,56.42235022076106
2024-04-15 15:00:00,38.01947032801622,84,15,0,56.596124713228726
2024-04-15 16:00:00,35.77142716688446,84,16,0,52.6416210132885
2024-04-15 17:00:00,21.428406895220128,59,17,0,41.069609776066486
2024-04-15 18:00:00,36.08227013416726,43,18,0,42.600543325831055
2024-04-15 19:00:00,36.454146770583385,95,19,0,54.511189481693364
2024-04-15 20:00:00,33.80497237608132,4,20,0,25.40530729325224
2024-04-15 21:00:00,36.38678238709407,72,21,0,54.45372573935079
2024-04-15 22:00:00,38.30211455226557,17,22,0,36.57252303215662
2024-04-15 23:00:00,32.726498741699004,20,23,0,41.43159163340229
2024-04-16 00:00:00,20.126513135272297,71,0,1,50.08711049710258
2024-04-16 01:00:00,29.70306743201306,97,1,1,67.92972350480727
2024-04-16 02:00:00,19.86358403211852,73,2,1,57.72002486839609
2024-04-16 03:00:00,27.78103274477834,50,3,1,54.88867595420878
2024-04-16 04:00:00,27.770555739015062,40,4,1,52.78754788095969
2024-04-16 05:00:00,19.5842362593658,23,5,1,47.50296981835544
2024-04-16 06:00:00,26.371692815267505,23,6,1,48.70067496781275
2024-04-16 07:00:00,20.663954370991554,95,7,1,70.70919592544067
2024-04-16 08:00:00,37.397645040221335,96,8,1,74.49437672877887
2024-04-16 09:00:00,40.7445126231473,37,9,1,59.24402476505012
2024-04-16 10:00:00,19.735595406190527,43,10,1,46.98738869117475
2024-04-16 11:00:00,40.92276497500083,56,11,1,59.86100115963121
2024-04-16 12:00:00,30.541838384081885,58,12,1,51.26986521081888
2024-04-16 13:00:00,25.189576270892974,33,13,1,39.5493848136015
2024-04-16 14:00:00,19.844689806627926,74,14,1,41.998841779197924
2024-04-16 15:00:00,30.01498243369003,94,15,1,54.51057844026055
2024-04-16 16:00:00,37.06837306777797,81,16,1,52.998709129224274
2024-04-16 17:00:00,34.97007545440076,22,17,1,34.28202640513837
2024-04-16 18:00:00,19.20542427513537,85,18,1,47.68909567497201
2024-04-16 19:00:00,19.749644048829683,42,19,1,31.420102729531393
2024-04-16 20:00:00,27.668958783183292,81,20,1,52.302195667742865
2024-04-16 21:00:00,25.086971857150637,39,21,1,35.44958084051474
2024-04-16 22:00:00,23.577223753345148,46,22,1,38.372367948454226
2024-04-16 23:00:00,24.744107973809125,40,23,1,38.015430998835406
2024-04-17 00:00:00,37.28358583912523,46,0,2,53.65536221347129
2024-04-17 01:00:00,40.3014732871645,19,1,2,48.61097194468925
2024-04-17 02:00:00,27.722464668661594,76,2,2,62.75630477289478
2024-04-17 03:00:00,39.746664051179934,64,3,2,66.4076412154333
2024-04-17 04:00:00,25.715896829949166,67,4,2,61.599808124717114
2024-04-17 05:00:00,29.434487672251,23,5,2,51.84534957992012
2024-04-17 06:00:00,23.42469594758399,99,6,2,75.71732023938662
2024-04-17 07:00:00,33.37142501222026,35,7,2,55.89709437695445
2024-04-17 08:00:00,41.49554676419541,44,8,2,66.71667183106756
2024-04-17 09:00:00,32.483834305041086,1,9,2,45.31771123398673
2024-04-17 10:00:00,26.587538018725173,27,10,2,47.124164826185435
2024-04-17 11:00:00,33.547618703772685,25,11,2,47.97105694295517
2024-04-17 12:00:00,20.9500962831693,22,12,2,30.683799964604578
2024-04-17 13:00:00,39.32781792636957,78,13,2,59.952391343698025
2024-04-17 14:00:00,30.074014818716073,35,14,2,39.196540684931165
2024-04-17 15:00:00,28.78439380895141,90,15,2,58.545915749239086
2024-04-17 16:00:00,32.060754922884456,5,16,2,28.187326117330624
2024-04-17 17:00:00,32.99481270694566,34,17,2,36.97854813819251
2024-04-17 18:00:00,19.722619349436314,37,18,2,30.86922220597474
2024-04-17 19:00:00,34.38281330936166,34,19,2,35.119083108465745
2024-04-17 20:00:00,23.806360327572712,99,20,2,51.82248287041223
2024-04-17 21:00:00,35.134863180158156,73,21,2,54.03015960082673
2024-04-17 22:00:00,37.74083506522072,93,22,2,57.506803964106055
2024-04-17 23:00:00,37.29500418126049,52,23,2,52.28201640563313
2024-04-18 00:00:00,31.26002321778934,37,0,3,44.92705203117781
2024-04-18 01:00:00,30.484077415458028,92,1,3,68.03006711487785
2024-04-18 02:00:00,21.42902307214588,58,2,3,53.90435507048899
2024-04-18 03:00:00,36.60830760967525,42,3,3,54.93568585108302
2024-04-18 04:00:00,24.513825130721145,3,4,3,40.9848761701815
2024-04-18 05:00:00,29.920690147630715,4,5,3,46.726723397235226
2024-04-18 06:00:00,24.8225782302604,67,6,3,61.90338098898911
2024-04-18 07:00:00,21.211880711992634,99,7,3,70.25543928474221
2024-04-18 08:00:00,33.10938472540168,44,8,3,58.376472878417104
2024-04-18 09:00:00,19.303968835749693,79,9,3,62.15669440157364
2024-04-18 10:00:00,35.9674856190288,24,10,3,51.06287435884628
2024-04-18 11:00:00,25.622083086266798,77,11,3,58.402815222873485
2024-04-18 12:00:00,18.003232632107647,10,12,3,32.03745179249766
2024-04-18 13:00:00,30.267099341693516,28,13,3,38.77969109465546
2024-04-18 14:00:00,19.124445804662475,33,14,3,37.39698692340222
2024-04-18 15:00:00,24.628069387701586,85,15,3,56.66739461082641
2024-04-18 16:00:00,34.96743569893719,13,16,3,32.06276531852126
2024-04-18 17:00:00,19.50455091892478,23,17,3,27.088416138318962
2024-04-18 18:00:00,38.14412381654405,58,18,3,48.502155795188976
2024-04-18 19:00:00,18.091678143805993,38,19,3,32.80552015399656
2024-04-18 20:00:00,23.923772860845652,25,20,3,31.158252305209825
2024-04-18 21:00:00,35.78169734764971,42,21,3,41.4674428250223
2024-04-18 22:00:00,25.590483593503365,35,22,3,41.93155947010325
2024-04-18 23:00:00,20.445417313584326,38,23,3,40.39698684575695
2024-04-19 00:00:00,26.64561405121027,60,0,4,51.76390483939558
2024-04-19 01:00:00,24.489438873228615,15,1,4,37.88725462736236
2024-04-19 02:00:00,38.22508565185332,58,2,4,61.628453163209
2024-04-19 03:00:00,25.520350022043434,95,3,4,64.70234808836209
2024-04-19 04:00:00,36.934379322624174,5,4,4,50.109252965258726
2024-04-19 05:00:00,39.40493147545763,97,5,4,80.43119337212191
2024-04-19 06:00:00,28.41161806983671,55,6,4,61.165327018803865
2024-04-19 07:00:00,39.83863545250541,7,7,4,49.758070140305456
2024-04-19 08:00:00,27.05563329511663,93,8,4,70.99186585763564
2024-04-19 09:00:00,41.1378819957626,26,9,4,57.014724903135445
2024-04-19 10:00:00,20.14294858861375,70,10,4,54.58500156075068
2024-04-19 11:00:00,34.48846239607782,26,11,4,49.500406095371694
2024-04-19 12:00:00,29.851536970966286,88,12,4,62.3748033546715
2024-04-19 13:00:00,27.30357133093553,45,13,4,44.015562586804364
2024-04-19 14:00:00,33.18508508996642,40,14,4,42.4772313867859
2024-04-19 15:00:00,34.89257019922395,78,15,4,53.41746807805039
2024-04-19 16:00:00,18.10471847160742,24,16,4,25.650769663193778
2024-04-19 17:00:00,22.00687412993277,85,17,4,47.36470426189764
2024-04-19 18:00:00,35.11310521522365,17,18,4,33.77352164917029
2024-04-19 19:00:00,33.99324992587695,11,19,4,32.97455988563877
2024-04-19 20:00:00,41.18514012308825,86,20,4,58.327213234147635
